year,month,day,temp_high,temp_avg,temp_low,dew_high,dew_avg,dew_low,humidity_high,humidity_avg,humidity_low,sea_level_press_high,sea_level_press_avg,sea_level_press_low,visibility_high,visibility_avg,visibility_low,wind_high,wind_avg,wind_high,precipitation,events
2016,9,24,22,18,14,16,11,6,93,65,37,1021,1019,1016,16,14,3,23,8,37,5.08,Rain
2016,9,25,21,17,12,6,4,1,64,46,28,1023,1022,1020,16,16,16,16,5,24,0,
2016,9,26,23,18,12,14,8,3,72,58,44,1023,1020,1015,16,16,16,19,7,31,0,
2016,9,27,23,21,18,18,16,10,87,67,46,1015,1013,1012,16,12,3,16,5,29,5.59,Rain
2016,9,28,21,17,13,16,14,12,93,80,67,1024,1020,1015,16,12,5,29,13,43,0,
2016,9,29,18,16,14,13,12,11,87,75,63,1029,1027,1024,16,15,5,34,18,50,0,
2016,9,30,15,14,13,14,12,9,93,83,72,1028,1026,1024,16,7,2,26,15,45,10.16,Rain
2016,10,1,17,15,13,13,12,12,93,86,78,1025,1023,1021,16,15,8,26,12,37,0,
2016,10,2,17,16,14,15,13,12,93,86,78,1021,1019,1016,16,13,8,14,4,19,0,
2016,10,3,22,19,16,15,14,13,90,74,57,1020,1017,1015,16,11,6,11,4,18,0,
2016,10,4,21,18,16,15,12,10,84,70,55,1027,1025,1020,16,15,13,24,12,37,0,
2016,10,5,19,16,12,12,9,6,80,63,45,1028,1027,1025,16,16,14,21,7,27,0,
2016,10,6,23,18,13,13,12,8,93,66,38,1027,1026,1025,16,14,10,11,3,21,0,
2016,10,7,24,19,14,14,12,6,93,67,40,1026,1025,1022,16,13,5,14,4,26,0,
2016,10,8,20,17,14,18,16,13,93,85,76,1022,1018,1015,16,9,1,13,3,18,5.84,Rain
2016,10,9,18,14,11,17,11,3,97,74,51,1019,1016,1014,16,9,2,26,12,45,13.97,Rain
2016,10,10,18,13,8,3,1,-2,65,46,27,1029,1024,1019,16,16,16,24,7,37,0,
2016,10,11,17,13,8,8,4,1,72,59,46,1032,1030,1029,16,16,16,14,6,24,0,
2016,10,12,19,16,12,12,10,9,89,73,56,1030,1027,1022,16,16,13,13,2,21,0,
2016,10,13,19,16,12,13,12,4,93,74,55,1022,1020,1017,16,13,8,19,5,55,,
2016,10,14,17,13,8,4,2,1,66,53,39,1029,1027,1023,16,16,16,19,7,31,0,
2016,10,15,18,13,7,8,6,1,76,60,43,1031,1029,1026,16,16,16,14,5,23,0,
2016,10,16,21,16,12,13,11,8,89,73,57,1026,1021,1016,16,15,11,16,6,31,0,
2016,10,17,27,22,17,16,15,13,84,68,51,1016,1013,1011,16,14,10,13,4,23,0,
2016,10,18,27,23,19,17,16,15,78,66,54,1014,1012,1010,14,13,10,23,6,37,0,
2016,10,19,29,24,18,17,14,8,78,58,37,1021,1015,1011,16,15,13,21,7,34,0,
2016,10,20,21,19,17,17,13,9,87,72,56,1021,1019,1015,16,14,10,19,10,27,0,
2016,10,21,21,17,14,19,18,16,100,92,84,1014,1004,996,16,8,1,19,4,27,28.19,"Fog , Rain"
2016,10,22,14,11,8,13,6,0,93,73,52,1005,998,995,16,13,3,32,17,56,7.37,Rain
2016,10,23,16,12,7,6,1,-2,61,50,39,1012,1010,1005,16,16,16,35,14,58,0,
2016,10,24,17,13,8,8,3,-2,83,58,32,1021,1014,1008,16,16,16,26,10,48,,
2016,10,25,11,9,6,2,-2,-5,65,52,38,1028,1023,1020,16,16,16,26,10,43,0,
2016,10,26,11,7,3,-2,-4,-6,70,52,33,1031,1029,1028,16,16,16,21,6,31,0,
2016,10,27,13,9,4,12,6,-6,100,70,40,1031,1023,1016,16,7,1,21,8,34,35.81,Rain
2016,10,28,11,8,6,12,3,-2,93,71,49,1023,1019,1016,16,14,3,32,13,55,0,
2016,10,29,18,11,4,10,3,0,76,61,46,1023,1018,1012,16,16,16,23,7,35,0,
2016,10,30,24,18,12,15,13,11,93,74,54,1014,1012,1008,16,12,0,29,6,58,14.22,"Fog , Rain"
2016,10,31,12,9,7,11,2,-1,77,59,41,1026,1021,1015,16,16,16,19,9,37,0,
2016,11,1,14,9,4,7,4,-1,85,68,51,1029,1027,1026,16,16,16,16,5,27,0,
2016,11,2,21,17,12,13,11,7,77,68,58,1026,1023,1019,16,15,14,16,5,27,0,
2016,11,3,22,18,14,13,11,6,84,68,51,1019,1014,1010,16,13,8,24,8,43,0,
2016,11,4,16,12,8,7,2,-4,66,48,30,1024,1020,1015,16,16,16,19,8,29,0,
2016,11,5,17,12,7,6,2,-3,62,52,42,1024,1022,1020,16,16,16,21,5,32,0,
2016,11,6,15,11,7,6,2,-3,66,53,39,1030,1023,1019,16,16,16,26,12,42,0,
2016,11,7,12,8,5,-1,-3,-5,65,49,32,1032,1030,1026,16,16,16,23,9,32,0,
2016,11,8,19,12,5,1,0,-2,65,47,29,1026,1020,1012,16,16,16,13,4,21,0,
2016,11,9,15,12,9,11,7,1,93,65,37,1014,1011,1009,16,12,4,23,6,37,1.52,Rain
2016,11,10,13,9,4,3,-1,-4,77,55,32,1017,1013,1006,16,16,16,23,9,43,0,
2016,11,11,17,11,5,3,-2,-7,54,42,29,1021,1010,1004,16,16,16,29,13,55,0,Rain
2016,11,12,10,7,3,-5,-7,-8,48,39,29,1027,1024,1022,16,16,16,19,9,32,0,
2016,11,13,16,11,5,-3,-4,-7,55,38,20,1021,1019,1017,16,16,16,21,9,31,0,
2016,11,14,17,12,8,-1,-6,-7,34,27,20,1017,1016,1015,16,16,16,21,6,32,0,
2016,11,15,13,11,8,9,7,-1,93,66,38,1015,1010,1007,16,8,0,27,9,45,45.97,"Fog , Rain"
2016,11,16,16,12,7,6,3,1,86,63,39,1012,1008,1007,16,16,14,16,7,27,0,
2016,11,17,16,13,9,5,4,2,71,57,42,1019,1016,1012,16,16,13,21,7,32,0,
2016,11,18,18,12,7,3,3,1,76,55,34,1021,1019,1017,16,16,14,13,4,21,0,
2016,11,19,17,10,3,9,7,1,80,65,50,1017,1008,1002,16,14,3,29,8,52,6.35,Rain
2016,11,20,6,3,1,1,-2,-7,85,65,44,1003,1001,1000,16,13,3,40,17,63,7.87,"Rain , Snow"
2016,11,21,5,4,2,-6,-8,-9,52,45,37,1011,1006,1001,16,16,16,35,21,63,0,
2016,11,22,5,4,3,-4,-7,-8,59,50,40,1023,1017,1011,16,16,16,34,15,60,0,
2016,11,23,7,4,2,-4,-6,-7,59,49,39,1026,1025,1023,16,16,16,19,8,32,0,
2016,11,24,9,6,3,7,2,-5,93,72,50,1027,1024,1022,16,15,11,14,7,23,0.76,
2016,11,25,12,10,7,8,6,5,92,79,66,1025,1023,1020,13,11,8,14,3,21,0.51,Rain
2016,11,26,10,7,4,6,3,1,83,68,52,1021,1019,1017,16,14,6,23,7,34,0,
2016,11,27,10,7,4,0,-2,-3,76,58,39,1021,1019,1018,16,16,16,24,8,39,0,
2016,11,28,11,7,3,4,-1,-3,64,53,41,1023,1021,1020,16,16,14,16,5,27,0,
2016,11,29,16,13,11,14,12,5,93,78,63,1020,1013,1010,16,6,1,21,8,42,55.88,"Fog , Rain"
2016,11,30,14,12,10,12,11,9,100,90,80,1014,1009,1001,16,6,2,29,10,40,18.54,Rain
2016,12,1,12,9,6,11,5,-3,100,73,45,1010,1003,998,16,12,2,32,12,53,1.78,Rain
2016,12,2,11,8,4,-1,-2,-3,60,50,39,1013,1012,1011,16,16,16,27,14,45,0,
2016,12,3,8,7,5,-1,-3,-4,58,50,42,1021,1017,1013,16,16,16,27,14,53,,
2016,12,4,8,6,4,-4,-6,-7,54,44,34,1024,1022,1020,16,16,16,19,8,32,0,
2016,12,5,9,7,3,3,1,-6,85,65,45,1019,1016,1014,16,14,5,24,9,39,4.83,Rain
2016,12,6,8,6,3,3,-1,-3,85,69,53,1021,1016,1011,16,14,6,24,9,35,8.89,Rain
2016,12,7,8,6,4,3,3,1,92,79,65,1017,1014,1010,16,11,4,24,6,34,2.29,Rain
2016,12,8,7,4,2,-1,-5,-9,67,49,34,1016,1015,1015,16,16,14,10,6,,0,
2016,12,9,4,2,-1,-7,-9,-12,43,37,30,1025,1023,1020,16,16,16,34,16,58,0,
2016,12,10,2,0,-2,-7,-8,-10,63,54,44,1031,1028,1025,16,16,16,23,10,32,0,
2016,12,11,2,0,-2,-1,-6,-11,85,63,41,1035,1031,1023,16,12,2,19,6,26,0.76,Snow
2016,12,12,8,4,1,4,2,-2,100,83,65,1021,1013,1010,16,9,1,21,10,34,12.7,Rain
2016,12,13,6,4,2,-2,-4,-6,64,54,43,1022,1019,1016,16,16,16,21,6,31,0,
2016,12,14,6,3,1,-2,-7,-14,70,50,30,1016,1014,1012,16,15,13,23,9,37,0,
2016,12,15,1,-3,-7,-12,-18,-24,54,38,21,1022,1014,1008,16,16,8,40,18,64,,
2016,12,16,-3,-6,-8,-14,-16,-17,54,46,38,1031,1028,1022,16,16,16,24,10,40,0,
2016,12,17,4,0,-4,2,-2,-12,100,75,50,1028,1018,1012,16,6,1,24,7,42,18.54,"Rain , Snow"
2016,12,18,14,7,-1,13,4,-11,100,70,40,1031,1013,1006,16,9,0,29,12,50,1.02,"Fog , Rain"
2016,12,19,-1,-3,-5,-11,-14,-16,55,45,34,1041,1038,1032,16,16,16,23,11,32,0,
2016,12,20,1,-3,-7,-9,-13,-16,62,48,33,1038,1031,1021,16,16,16,24,5,35,0,
2016,12,21,4,2,-1,-6,-8,-11,58,49,40,1023,1021,1020,16,16,16,21,5,31,0,
2016,12,22,9,6,3,-3,-4,-7,59,47,34,1023,1017,1012,16,16,16,26,10,43,0,
2016,12,23,8,6,3,-3,-4,-5,59,49,38,1031,1028,1023,16,16,16,24,10,35,0,
2016,12,24,8,6,3,4,2,-4,92,71,49,1028,1022,1018,16,9,2,24,8,35,11.94,Rain
2016,12,25,10,6,2,-1,-2,-7,70,56,42,1040,1031,1026,16,16,16,23,10,31,0,
2016,12,26,10,6,1,9,1,-9,93,70,47,1041,1033,1019,16,14,4,23,10,39,0.51,Rain
2016,12,27,16,10,4,11,6,-3,89,61,33,1017,1012,1008,16,16,14,32,12,53,0,
2016,12,28,4,3,1,-3,-6,-7,64,54,44,1022,1019,1014,16,16,16,23,8,34,0,
2016,12,29,8,4,1,7,2,-7,96,74,52,1019,1006,1000,16,10,2,24,9,40,9.91,Rain
2016,12,30,4,3,1,-1,-4,-7,82,63,44,1015,1006,1000,16,14,1,29,15,47,0.25,"Fog , Snow"
2016,12,31,7,3,-1,-3,-7,-9,56,46,36,1021,1016,1012,16,16,16,24,11,40,0,
2017,1,1,8,7,5,-2,-6,-9,50,41,31,1031,1022,1012,16,16,16,19,8,37,0,
2017,1,2,4,3,3,3,1,-5,96,83,51,1033,1030,1025,16,11,4,24,14,37,5.08,Rain
2017,1,3,6,5,4,6,4,3,100,98,96,1025,1009,999,16,6,2,27,19,48,14.99,Rain
2017,1,4,11,7,1,6,1,-12,100,74,30,1007,1000,997,16,14,8,27,10,50,0,
2017,1,5,1,-1,-3,-9,-12,-14,52,42,38,1016,1013,1007,16,16,16,21,13,39,0,
2017,1,6,1,-2,-4,-4,-8,-14,92,66,39,1025,1017,1013,16,10,1,16,8,26,1.27,"Fog , Snow"
2017,1,7,-3,-5,-7,-8,-10,-16,91,67,42,1027,1023,1020,16,5,0,27,12,40,8.13,"Fog , Snow"
2017,1,8,-4,-6,-9,-13,-16,-18,68,52,35,1036,1027,1021,16,15,13,29,14,48,0,
2017,1,9,-5,-7,-10,-13,-16,-18,59,52,45,1042,1039,1036,16,16,16,21,8,35,0,
2017,1,10,8,1,-6,4,-6,-13,82,63,43,1037,1032,1022,16,16,16,23,7,39,0,
2017,1,11,11,8,6,7,4,2,93,74,54,1027,1024,1021,16,12,4,26,9,53,13.21,Rain
2017,1,12,19,14,8,11,10,8,93,78,63,1021,1018,1015,16,16,8,26,12,39,1.27,Rain
2017,1,13,17,8,0,12,-2,-11,80,55,30,1039,1030,1019,16,16,16,27,12,45,0,
2017,1,14,1,-1,-2,-2,-5,-11,92,69,45,1040,1033,1026,16,9,0,14,7,19,3.05,"Fog , Snow"
2017,1,15,3,1,-1,-2,-6,-7,85,67,48,1030,1027,1025,16,16,13,16,7,24,0,
2017,1,16,6,3,-1,-4,-6,-9,63,53,43,1032,1029,1025,16,16,16,21,7,31,0,
2017,1,17,6,4,3,3,2,-4,100,77,54,1025,1020,1014,16,6,2,24,8,32,8.89,Rain
2017,1,18,5,4,3,4,3,2,100,90,79,1018,1014,1011,16,12,3,23,9,31,1.52,Rain
2017,1,19,9,7,4,2,1,0,85,71,56,1018,1016,1015,16,16,16,19,6,31,0,
2017,1,20,7,6,4,4,2,-1,93,79,65,1017,1014,1013,16,13,5,16,6,23,2.54,Rain
2017,1,21,9,7,5,7,6,4,100,90,80,1014,1011,1008,11,7,1,19,6,29,0,
2017,1,22,9,8,6,7,6,4,100,91,82,1010,1007,1005,16,7,1,34,11,53,1.27,"Fog , Rain"
2017,1,23,7,4,2,4,2,-1,100,85,70,1011,1006,998,16,12,4,53,29,76,29.46,Rain
2017,1,24,3,3,2,2,2,-1,100,93,85,998,995,992,16,8,2,39,16,58,29.97,Rain
2017,1,25,11,7,2,1,-1,-3,76,63,50,1005,1002,999,16,16,16,29,11,42,0,
2017,1,26,13,10,6,6,1,-4,80,61,42,1001,997,993,16,16,10,34,11,61,0.51,Rain
2017,1,27,6,4,2,-3,-4,-7,55,47,39,1004,1003,1001,16,16,16,29,14,53,0,
2017,1,28,4,3,1,-5,-7,-7,59,52,44,1007,1005,1003,16,16,16,26,13,43,0,
2017,1,29,6,4,2,-4,-8,-12,59,43,27,1007,1006,1004,16,16,16,24,9,39,0,
2017,1,30,3,1,-1,-7,-11,-14,59,46,32,1015,1009,1007,16,16,16,24,10,35,0,
2017,1,31,1,-1,-3,-2,-6,-14,92,64,36,1016,1011,1007,16,9,0,19,6,24,1.52,"Fog , Snow"
2017,2,1,8,4,1,-2,-3,-5,82,60,38,1017,1013,1010,16,16,11,26,9,42,0,
2017,2,2,7,4,0,-3,-7,-10,64,46,28,1022,1019,1016,16,16,16,26,9,45,0,
2017,2,3,1,-1,-3,-12,-13,-16,46,39,31,1024,1022,1019,16,16,16,27,11,47,0,
2017,2,4,1,-2,-6,-13,-15,-17,47,38,28,1029,1026,1024,16,16,16,26,14,42,0,
2017,2,5,6,3,-1,-6,-8,-13,52,44,36,1024,1015,1010,16,16,16,26,12,45,0,
2017,2,6,9,6,2,1,-4,-9,70,51,31,1021,1017,1013,16,16,13,21,8,32,0,
2017,2,7,6,4,2,3,2,1,100,85,70,1015,1011,1002,14,5,1,24,11,32,6.86,"Fog , Rain"
2017,2,8,17,10,3,8,3,-2,100,73,46,1007,1003,1000,16,9,1,21,7,27,0.76,Rain
2017,2,9,7,0,-7,-1,-6,-18,100,71,41,1019,1004,1000,16,6,0,37,20,58,29.46,"Fog , Snow"
2017,2,10,0,-3,-7,-7,-12,-16,56,46,36,1024,1022,1019,16,15,2,26,14,50,,Snow
2017,2,11,9,4,-1,-2,-4,-8,69,54,38,1019,1015,1012,16,16,14,21,7,32,0,
2017,2,12,4,2,-1,1,-1,-4,100,82,64,1020,1011,1002,16,8,2,27,12,37,11.68,"Rain , Snow"
2017,2,13,4,2,-1,1,-5,-9,92,70,47,1015,1008,1002,16,16,10,45,20,77,0.51,Rain
2017,2,14,5,2,-2,-2,-6,-8,64,56,48,1015,1011,1007,16,16,16,21,9,32,0,
2017,2,15,8,5,2,1,-1,-4,82,68,53,1005,998,992,16,15,11,29,10,47,,
2017,2,16,2,0,-2,-4,-9,-11,64,54,43,1009,1003,998,16,16,16,27,17,47,0,
2017,2,17,5,1,-3,-9,-9,-11,63,41,19,1013,1011,1009,16,16,16,26,14,45,0,
2017,2,18,17,9,2,1,-4,-10,48,39,30,1012,1008,1004,16,16,16,26,9,45,0,
2017,2,19,18,15,12,2,0,-2,43,35,26,1015,1009,1005,16,16,16,23,9,35,0,
2017,2,20,13,8,4,1,-6,-12,58,38,18,1028,1022,1016,16,16,16,29,12,40,0,
2017,2,21,8,5,1,0,-5,-13,67,47,27,1029,1026,1020,16,16,16,23,9,35,0,
2017,2,22,14,10,6,6,3,1,71,59,47,1019,1015,1012,16,16,13,19,5,27,0,
2017,2,23,18,13,7,11,8,4,86,75,63,1013,1011,1009,16,13,5,21,6,32,0,
2017,2,24,21,18,14,13,12,10,84,69,53,1014,1012,1011,16,16,16,23,10,34,0,
2017,2,25,17,12,7,14,11,1,100,88,76,1011,1004,998,16,12,1,32,11,45,13.72,"Fog , Rain"
2017,2,26,7,4,2,0,-8,-11,67,49,30,1025,1016,1006,16,16,16,29,14,47,0,
2017,2,27,12,7,2,-1,-6,-9,52,39,26,1030,1028,1026,16,16,16,26,9,42,0,
2017,2,28,15,12,8,11,6,-1,96,73,50,1029,1024,1015,16,16,11,16,6,31,0,
2017,3,1,21,17,12,15,12,9,93,73,53,1015,1005,996,16,13,3,26,10,48,3.05,Rain
2017,3,2,18,10,2,10,-7,-13,60,44,27,1019,1008,996,16,16,16,42,18,76,0,
2017,3,3,4,0,-4,-10,-13,-17,49,35,21,1031,1024,1020,16,16,16,29,13,56,0,
2017,3,4,-1,-4,-8,-15,-18,-23,49,37,25,1036,1033,1031,16,16,16,32,14,55,0,
2017,3,5,3,-3,-10,-18,-22,-26,40,26,12,1038,1035,1033,16,16,16,23,9,37,0,
2017,3,6,7,2,-3,-4,-12,-19,50,35,20,1034,1032,1030,16,16,16,16,5,26,0,
2017,3,7,13,9,6,8,6,-3,93,71,49,1030,1024,1016,16,14,6,21,7,32,2.54,Rain
2017,3,8,15,12,8,11,0,-9,83,53,22,1016,1014,1012,16,16,14,27,12,50,0.51,Rain
2017,3,9,16,12,8,-4,-8,-11,39,28,16,1015,1014,1012,16,16,16,37,14,63,0,
2017,3,10,8,2,-5,0,-4,-14,92,63,34,1016,1011,1008,16,9,0,32,12,53,7.87,"Fog , Snow"
2017,3,11,-2,-5,-8,-13,-16,-19,54,44,33,1025,1021,1018,16,16,16,29,15,52,0,
2017,3,12,-2,-4,-7,-16,-17,-18,49,40,31,1030,1026,1025,16,16,16,27,14,40,0,
2017,3,13,2,-3,-7,-6,-14,-18,69,44,24,1033,1030,1025,16,16,16,19,8,29,0,
2017,3,14,0,-3,-6,-1,-4,-13,100,79,57,1023,1002,986,16,4,0,45,22,61,50.04,"Fog , Snow"
2017,3,15,-3,-5,-7,-10,-13,-14,62,52,42,1011,1003,999,16,16,13,34,19,56,0,
2017,3,16,4,0,-4,-12,-12,-13,55,41,27,1020,1014,1011,16,16,16,32,13,55,0,
2017,3,17,8,3,-2,-8,-10,-14,53,36,19,1025,1023,1020,16,16,16,24,10,35,0,
2017,3,18,4,3,1,1,-3,-9,100,70,40,1024,1022,1021,16,12,2,32,14,43,2.03,Snow
2017,3,19,8,5,1,-3,-6,-12,70,47,23,1023,1021,1020,16,16,16,29,13,47,0,
2017,3,20,11,6,1,-6,-9,-13,47,33,18,1021,1019,1015,16,16,16,23,8,35,0,
2017,3,21,15,11,6,-1,-4,-6,49,40,30,1015,1012,1009,16,16,16,21,7,29,0,
2017,3,22,10,3,-4,-5,-14,-21,45,32,19,1031,1020,1011,16,16,16,39,19,68,0,
2017,3,23,6,1,-5,-7,-17,-19,50,33,15,1036,1034,1031,16,16,16,21,8,27,0,
2017,3,24,14,8,2,1,-4,-11,52,43,33,1033,1027,1020,16,16,16,24,10,37,,
2017,3,25,17,11,6,5,3,1,89,66,42,1030,1023,1018,16,16,13,26,11,39,0.25,
2017,3,26,6,4,3,3,1,-1,92,81,70,1032,1030,1027,16,13,3,29,13,39,3.56,Rain
2017,3,27,12,7,3,8,5,3,100,89,77,1026,1020,1015,13,7,1,19,7,27,6.6,"Fog , Rain"
2017,3,28,8,7,5,7,6,4,100,95,89,1016,1014,1011,16,7,2,23,9,34,18.29,Rain
2017,3,29,16,11,6,6,1,-6,92,61,30,1024,1018,1013,16,15,6,29,13,43,0,
2017,3,30,11,7,3,-1,-4,-6,58,44,30,1025,1023,1020,16,16,16,24,9,32,0.25,
2017,3,31,6,4,3,4,3,-1,100,93,85,1021,1014,1006,14,5,2,42,17,66,38.35,Rain
2017,4,1,9,6,3,2,2,1,92,76,60,1017,1009,1004,16,13,4,42,12,63,0,
2017,4,2,17,11,4,2,-2,-4,70,47,23,1021,1019,1017,16,16,16,23,9,39,0,
2017,4,3,17,13,9,4,0,-2,59,45,30,1020,1017,1012,16,16,14,29,8,39,0.76,Rain
2017,4,4,11,9,7,11,8,6,100,87,74,1010,1005,1001,16,8,1,29,11,40,29.97,Rain
2017,4,5,18,13,7,8,7,4,100,73,46,1015,1012,1007,16,9,2,23,5,40,0,
2017,4,6,12,8,4,8,5,4,100,88,76,1015,1002,989,16,8,2,35,15,48,18.54,Rain
2017,4,7,11,8,4,7,1,-3,80,65,50,1005,996,992,16,16,16,27,17,48,,
2017,4,8,14,9,4,-3,-6,-7,59,42,24,1017,1010,1005,16,16,16,27,13,45,0,
2017,4,9,19,13,7,2,-4,-7,50,35,20,1022,1020,1017,16,16,16,21,8,37,0,
2017,4,10,23,18,12,7,3,-2,46,38,29,1023,1021,1018,16,16,16,21,10,31,0,
2017,4,11,27,22,16,11,9,7,67,49,30,1021,1019,1018,16,16,16,23,9,35,0,
2017,4,12,24,19,14,14,10,2,80,53,25,1024,1021,1019,16,16,6,16,5,34,0.51,Rain
2017,4,13,18,14,9,7,-1,-5,62,43,24,1028,1027,1025,16,16,14,23,8,37,0,
2017,4,14,19,14,9,1,-2,-5,46,33,20,1030,1028,1027,16,16,16,16,6,29,0,
2017,4,15,18,14,11,13,5,-1,78,57,36,1029,1025,1019,16,16,16,19,9,31,0,
2017,4,16,31,23,15,16,13,9,90,60,29,1018,1013,1008,16,16,6,34,12,60,,Rain
2017,4,17,23,19,14,14,5,-4,73,46,19,1021,1015,1011,16,16,16,23,11,39,,
2017,4,18,18,13,8,4,1,-3,71,49,26,1033,1028,1022,16,16,16,24,11,39,0,
2017,4,19,12,10,7,7,4,2,86,73,59,1034,1030,1023,16,16,16,26,9,37,,Rain
2017,4,20,19,14,10,11,9,7,93,77,60,1023,1020,1016,16,11,2,21,7,31,4.32,Rain
2017,4,21,12,11,9,10,9,8,100,92,83,1018,1015,1012,16,10,2,23,12,31,7.37,Rain
2017,4,22,14,12,9,11,9,4,93,78,63,1016,1014,1012,16,13,3,16,6,26,2.79,Rain
2017,4,23,19,13,8,5,3,1,71,51,31,1021,1019,1017,16,16,16,19,8,27,0,
2017,4,24,16,12,9,7,6,3,80,66,51,1022,1021,1020,16,16,14,16,6,23,,
2017,4,25,12,11,9,11,10,7,100,89,77,1020,1016,1011,16,9,2,40,21,63,23.11,Rain
2017,4,26,16,14,12,14,13,11,100,94,87,1011,1009,1008,16,6,1,29,8,39,8.64,Rain
2017,4,27,21,18,14,16,14,13,100,84,68,1014,1012,1011,13,5,1,26,5,35,0,
2017,4,28,29,22,14,16,13,5,100,63,26,1017,1014,1011,16,7,2,19,5,31,,Rain
2017,4,29,29,24,18,18,16,12,93,68,43,1020,1016,1014,16,14,3,37,8,60,1.52,Rain
2017,4,30,19,16,11,11,5,3,66,54,42,1024,1023,1020,16,16,16,23,11,35,0,
2017,5,1,23,17,9,16,12,8,100,80,59,1021,1013,1004,16,10,5,19,8,34,0,
2017,5,2,24,21,17,18,11,1,93,61,28,1008,1003,1001,16,15,13,32,13,52,,
2017,5,3,18,14,11,3,1,-2,47,39,30,1023,1013,1008,16,16,16,29,13,50,0,
2017,5,4,18,13,8,6,1,-2,71,49,27,1026,1023,1020,16,16,16,21,9,35,0,
2017,5,5,15,13,11,15,12,6,100,86,71,1019,1007,1000,16,7,0,26,10,37,76.71,"Fog , Rain"
2017,5,6,19,16,11,15,13,7,100,84,67,1000,996,994,16,8,2,24,10,42,4.57,Rain
2017,5,7,13,11,8,8,5,3,77,68,59,1009,1004,999,16,15,8,23,9,35,0.25,Rain
2017,5,8,14,11,7,3,-1,-3,76,54,32,1013,1011,1009,16,16,16,24,9,42,0,
2017,5,9,17,13,8,6,1,-4,71,48,25,1016,1014,1013,16,16,16,19,7,27,0,
2017,5,10,17,13,9,6,3,2,71,50,28,1019,1016,1015,16,16,16,11,5,,0,
2017,5,11,17,14,11,6,3,1,71,55,39,1018,1016,1015,16,16,16,11,6,,0,
2017,5,12,18,14,9,7,6,4,80,63,46,1019,1017,1016,16,16,16,19,7,27,0,
2017,5,13,12,9,7,10,8,7,100,86,71,1016,1011,1008,16,7,3,29,12,50,40.89,Rain
2017,5,14,19,14,8,10,7,4,93,69,44,1007,1005,1001,16,15,3,24,9,48,0.51,Rain
2017,5,15,20,16,12,7,6,4,66,52,37,1013,1007,1003,16,16,16,29,14,55,0,
2017,5,16,26,20,13,8,7,6,67,48,29,1016,1015,1013,16,16,16,19,7,29,0,
2017,5,17,32,26,18,17,13,8,60,47,34,1016,1014,1012,16,16,16,19,9,37,0,
2017,5,18,33,29,24,18,17,14,69,51,32,1014,1012,1010,16,16,16,23,9,37,0,
2017,5,19,33,26,19,19,17,10,74,55,36,1017,1012,1010,16,16,16,26,10,40,0,
2017,5,20,18,16,13,11,7,4,61,52,43,1027,1024,1018,16,16,16,26,6,37,0.25,Rain
2017,5,21,21,16,11,7,4,0,71,50,28,1029,1027,1024,16,16,16,19,6,31,0,
2017,5,22,16,14,12,16,14,7,100,81,62,1024,1018,1014,16,7,2,16,4,26,14.99,Rain
2017,5,23,21,17,13,15,11,8,93,69,45,1015,1013,1008,16,15,8,16,4,24,0,
2017,5,24,21,17,13,13,11,8,87,68,48,1010,1008,1007,16,16,13,23,8,31,1.02,Rain
2017,5,25,15,14,13,14,13,11,100,88,75,1009,1003,998,16,7,2,26,13,43,14.73,Rain
2017,5,26,23,18,13,15,13,11,93,71,49,1009,1002,998,16,14,3,26,8,40,2.54,Rain
2017,5,27,22,18,15,14,13,12,84,71,57,1013,1011,1009,16,16,16,13,5,21,0,
2017,5,28,22,18,14,15,13,9,100,78,56,1015,1014,1012,16,13,5,19,7,32,0,
2017,5,29,16,15,13,13,12,11,100,86,72,1020,1015,1011,16,15,8,19,8,23,3.3,Rain
2017,5,30,16,14,13,14,12,11,100,90,80,1023,1021,1019,16,13,3,19,4,27,1.52,Rain
2017,5,31,24,19,14,17,15,14,100,80,60,1020,1016,1013,16,10,2,19,4,27,0.76,
2017,6,1,26,21,15,16,11,7,93,63,32,1015,1013,1011,16,16,11,21,6,35,,
2017,6,2,24,19,14,8,6,0,62,42,22,1015,1014,1012,16,16,16,26,7,39,0.25,
2017,6,3,23,18,13,10,5,3,67,48,29,1016,1014,1013,16,16,14,21,6,39,0.25,Rain
2017,6,4,21,17,13,14,9,4,84,62,40,1017,1014,1010,16,16,14,13,4,23,2.29,Rain
2017,6,5,19,17,14,16,15,14,100,91,81,1010,1008,1007,13,7,2,26,8,35,0.51,Rain
2017,6,6,14,13,11,14,11,7,100,89,77,1014,1009,1006,16,13,3,21,11,31,1.52,Rain
2017,6,7,19,15,11,10,8,7,77,65,52,1016,1015,1013,16,16,16,19,5,27,0,
2017,6,8,21,17,13,14,9,3,83,63,42,1016,1014,1010,16,16,16,14,6,24,0,
2017,6,9,27,19,12,11,9,7,83,57,30,1012,1008,1007,16,16,16,21,7,34,0,
